Prefix,Primary City,Company,County,Usage,Introduced
(206) 386-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 387-,"Seattle, WA",Sprint Spectrum L.p.,King,Cell Number,1/25/98
(206) 388-,"Seattle, WA",Eschelon Telecom Of Washington,King,Landline,5/9/03
(206) 389-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 390-,"Seattle, WA",New Cingular Wireless PCS,King,Cell Number,10/11/97
(206) 391-,"Seattle, WA",Sprint Spectrum L.p.,King,Cell Number,8/20/00
(206) 392-,"Des Moines, WA",Eschelon Telecom Of Washington,King,Landline,2/28/01
(206) 393-,"Seattle, WA",Teleport Communications America,King,Landline,6/17/02
(206) 394-,"Seattle, WA",Qwest Corporation,King,Landline,10/11/97
(206) 395-,"Seattle, WA",Teltrust Corporation,King,Landline,10/1/09
(206) 396-,"Seattle, WA",Sprint Spectrum L.p.,King,Cell Number,5/18/98
(206) 397-,"Seattle, WA",Callerid4u,King,Landline,7/23/09
(206) 398-,"Seattle, WA",Qwest Corporation,King,Landline,8/14/98
(206) 399-,"Seattle, WA",New Cingular Wireless PCS,King,Cell Number,2/4/94
(206) 400-,"Des Moines, WA",Xo Washington,King,Landline,3/20/01
(206) 402-,"Seattle, WA",Eltopia Communications,King,Landline,5/22/08
(206) 403-,"Seattle, WA",AT&T Local,King,Landline,8/14/98
(206) 404-,"Redmond, WA",Qwest Corporation,King,Landline,6/13/00
(206) 405-,"Seattle, WA",Qwest Corporation,King,Landline,5/18/98
(206) 406-,"Seattle, WA",Cellco Partnership DBA Verizon Wireless,King,Cell Number,2/11/95
(206) 407-,"Seattle, WA",Xo Washington,King,Landline,2/27/99
(206) 408-,"Seattle, WA",Mcimetro Access Transmission Services LLC,King,Landline,2/4/94
(206) 409-,"Seattle, WA",New Cingular Wireless PCS,King,Cell Number,2/4/94
(206) 410-,"Seattle, WA",Qwest Corporation,King,Landline,9/11/94
(206) 412-,"Seattle, WA",T-mobile Usa,King,Cell Number,3/3/01
(206) 414-,"Seattle, WA",Ymax Communications Corp.,King,Landline,8/1/08
(206) 415-,"Seattle, WA","International Telcom, Ltd.",King,Landline,5/10/99
(206) 416-,"Seattle, WA",Qwest Corporation,King,Landline,7/22/99
(206) 417-,"Seattle, WA",Qwest Corporation,King,Landline,1/25/98
(206) 418-,"Seattle, WA",Qwest Corporation,King,Landline,1/14/00
(206) 419-,"Seattle, WA",New Cingular Wireless PCS,King,Cell Number,9/11/94
(206) 420-,"Seattle, WA",360networks (usa) Inc.,King,Landline,3/9/06
(206) 421-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 422-,"Seattle, WA",New Cingular Wireless PCS,King,Cell Number,4/26/06
(206) 423-,"Seattle, WA",Sprint Spectrum L.p.,King,Cell Number,1/25/98
(206) 424-,"Seattle, WA","International Telcom, Ltd.",King,Landline,11/20/98
(206) 426-,"Seattle, WA","International Telcom, Ltd.",King,Landline,10/11/97
(206) 427-,"Seattle, WA",New Cingular Wireless PCS,King,Cell Number,1/25/98
(206) 428-,"Seattle, WA",Xo Washington,King,Landline,2/27/99
(206) 429-,"Seattle, WA",Mcimetro Access Transmission Services LLC,King,Landline,1/25/98
(206) 430-,"Seattle, WA",Centurylink Communications LLC,King,Landline,10/5/10
(206) 431-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 432-,"Seattle, WA",Integra Telecom Of Washington,King,Landline,10/1/08
(206) 433-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 434-,"Seattle, WA",New Cingular Wireless PCS,King,Cell Number,4/26/06
(206) 435-,"Seattle, WA",Tw Telecom Of Washington LLC,King,Landline,11/1/13
(206) 436-,"Seattle, WA",Electric Lightwave DBA Integra Telecom,King,Landline,10/11/97
(206) 437-,"Seattle, WA",Cellco Partnership DBA Verizon Wireless,King,Cell Number,1/25/98
(206) 438-,"Seattle, WA",Xo Washington,King,Landline,2/27/99
(206) 439-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 440-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 441-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 442-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 443-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 444-,"Seattle, WA",Qwest Corporation,King,Landline,10/11/97
(206) 445-,"Seattle, WA",Cbeyond Communications,King,Landline,3/19/09
(206) 446-,"Seattle, WA",T-mobile Usa,King,Cell Number,4/26/07
(206) 447-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 448-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 449-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 450-,"Seattle, WA",Cellco Partnership DBA Verizon Wireless,King,Cell Number,8/10/06
(206) 451-,"Bainbridge Is, WA",360networks (usa) Inc.,Kitsap,Landline,9/21/06
(206) 452-,"Seattle, WA",Level 3 Communications,King,Landline,5/15/08
(206) 453-,"Seattle, WA",T-mobile Usa,King,Cell Number,8/15/07
(206) 454-,"Seattle, WA",Electric Lightwave DBA Integra Telecom,King,Landline,2/8/12
(206) 455-,"Seattle, WA",Level 3 Communications,King,Landline,8/15/07
(206) 456-,"Seattle, WA","International Telcom, Ltd.",King,Landline,1/25/98
(206) 457-,"Seattle, WA",New Cingular Wireless PCS,King,Landline,11/20/98
(206) 458-,"Seattle, WA",T-mobile Usa,King,Cell Number,5/13/08
(206) 459-,"Seattle, WA",Cellco Partnership DBA Verizon Wireless,King,Cell Number,10/15/96
(206) 461-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 462-,"Seattle, WA",Cellco Partnership DBA Verizon Wireless,King,Cell Number,9/25/07
(206) 463-,"Vashon, WA",Centurytel Of Washington DBA Centurylink,King,Landline,2/4/94
(206) 464-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 465-,"Seattle, WA",New Cingular Wireless PCS,King,Cell Number,2/4/94
(206) 466-,"Seattle, WA","International Telcom, Ltd.",King,Landline,1/25/98
(206) 467-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 469-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 470-,"Seattle, WA",Qwest Corporation,King,Landline,1/10/96
(206) 473-,"Seattle, WA",Teleport Communications America,King,Landline,10/10/06
(206) 474-,"Seattle, WA",World Communications,King,Landline,1/2/14
(206) 477-,"Seattle, WA",Qwest Corporation,King,Landline,3/19/12
(206) 478-,"Seattle, WA",Sprint Spectrum L.p.,King,Cell Number,8/14/98
(206) 479-,"Seattle, WA","International Telcom, Ltd.",King,Landline,10/15/96
(206) 484-,"Seattle, WA",New Cingular Wireless PCS,King,Cell Number,2/4/94
(206) 486-,"Seattle, WA",Peerless Network Of Washington,King,Landline,1/25/12
(206) 489-,"Seattle, WA",T-mobile Usa,King,Cell Number,12/20/12
(206) 490-,"Seattle, WA",Qwest Corporation,King,Landline,1/10/96
(206) 491-,"Seattle, WA",Cellco Partnership DBA Verizon Wireless,King,Cell Number,10/15/96
(206) 493-,"Seattle, WA",Xo Washington,King,Landline,2/27/99
(206) 494-,"Seattle, WA",Mcimetro Access Transmission Services LLC,King,Landline,7/6/97
(206) 495-,"Seattle, WA","International Telcom, Ltd.",King,Landline,1/25/98
(206) 496-,"Seattle, WA",Cellco Partnership DBA Verizon Wireless,King,Landline,1/25/98
(206) 497-,"Seattle, WA",Ymax Communications Corp.,King,Landline,11/17/06
(206) 498-,"Seattle, WA",Cellco Partnership DBA Verizon Wireless,King,Cell Number,7/1/96
(206) 499-,"Seattle, WA",New Cingular Wireless PCS,King,Cell Number,2/4/94
(206) 500-,"Seattle, WA",Qwest Corporation,King,Landline,2/16/06
(206) 501-,"Seattle, WA",Sprint Spectrum L.p.,King,Cell Number,6/13/00
(206) 504-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 505-,"Seattle, WA",Teleport Communications America,King,Landline,4/23/01
(206) 506-,"Seattle, WA",Qwest Corporation,King,Landline,2/11/95
(206) 508-,"Seattle, WA",Level 3 Communications,King,Landline,10/13/99
(206) 509-,"Seattle, WA",Qwest Corporation,King,Landline,2/11/95
(206) 510-,"Seattle, WA",Sprint Spectrum L.p.,King,Cell Number,2/11/95
(206) 512-,"Seattle, WA",T-mobile Usa,King,Cell Number,6/8/11
(206) 515-,"Seattle, WA",Qwest Corporation,King,Landline,9/11/94
(206) 516-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 517-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 518-,"Seattle, WA",Integra Telecom Of Washington,King,Landline,8/27/07
(206) 519-,,New Cingular Wireless PCS,,Unknown,7/3/14
(206) 520-,"Seattle, WA",Qwest Corporation,King,Landline,1/25/98
(206) 521-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 522-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 523-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 524-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 525-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 526-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 527-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 528-,"Seattle, WA",Qwest Corporation,King,Landline,2/4/94
(206) 529-,"Seattle, WA",Qwest Corporation,King,Landline,1/14/00
(206) 532-,"Seattle, WA",Usa Mobility Wireless,King,Cell Number,1/25/98
(206) 533-,"Richmond Beach, WA",Frontier Communications Northwest Inc.,King,Landline,4/1/97
(206) 534-,"Seattle, WA",Usa Mobility Wireless,King,Cell Number,1/25/98
(206) 535-,"Seattle, WA",Sprint Spectrum L.p.,King,Cell Number,8/9/11
(206) 538-,"Seattle, WA",Mcleodusa Telecommunications Services- Wa,King,Landline,10/4/11
